timestamp,logicalClock,event,queueLength,to
2023-03-08T18:44:10.370Z,1,send,0,3000
2023-03-08T18:44:10.372Z,2,send,0,3001
2023-03-08T18:44:10.496Z,3,send,0,3001
2023-03-08T18:44:10.667Z,4,send,0,3001
2023-03-08T18:44:10.832Z,5,send,0,3000
2023-03-08T18:44:10.833Z,6,send,0,3001
2023-03-08T18:44:11.001Z,7,send,0,3000
2023-03-08T18:44:11.003Z,8,send,0,3001
2023-03-08T18:44:11.165Z,9,send,0,3001
2023-03-08T18:44:11.331Z,10,send,0,3001
2023-03-08T18:44:11.496Z,11,send,0,3001
2023-03-08T18:44:11.665Z,12,send,0,3001
2023-03-08T18:44:11.835Z,13,send,0,3000
2023-03-08T18:44:11.999Z,14,send,0,3000
2023-03-08T18:44:12.000Z,15,send,0,3001
2023-03-08T18:44:12.166Z,16,send,0,3000
2023-03-08T18:44:12.166Z,17,send,0,3001
2023-03-08T18:44:12.332Z,18,send,0,3000
2023-03-08T18:44:12.332Z,19,send,0,3001
2023-03-08T18:44:12.498Z,20,send,0,3000
2023-03-08T18:44:12.669Z,21,send,0,3000
2023-03-08T18:44:12.671Z,22,send,0,3001
2023-03-08T18:44:12.835Z,23,send,0,3000
2023-03-08T18:44:13.004Z,24,send,0,3000
2023-03-08T18:44:13.006Z,25,send,0,3001
2023-03-08T18:44:13.167Z,26,send,0,3000
2023-03-08T18:44:13.167Z,27,send,0,3001
2023-03-08T18:44:13.334Z,28,send,0,3000
2023-03-08T18:44:13.335Z,29,send,0,3001
2023-03-08T18:44:13.502Z,30,send,0,3001
2023-03-08T18:44:13.671Z,31,send,0,3000
2023-03-08T18:44:13.834Z,32,send,0,3001
2023-03-08T18:44:14.003Z,33,send,0,3001
2023-03-08T18:44:14.167Z,34,send,0,3000
2023-03-08T18:44:14.335Z,35,send,0,3000
2023-03-08T18:44:14.502Z,36,send,0,3001
2023-03-08T18:44:14.671Z,37,send,0,3001
2023-03-08T18:44:14.840Z,38,send,0,3000
2023-03-08T18:44:15.008Z,39,send,0,3000
2023-03-08T18:44:15.009Z,40,send,0,3001
2023-03-08T18:44:15.174Z,41,send,0,3000
2023-03-08T18:44:15.175Z,42,send,0,3001
2023-03-08T18:44:15.339Z,43,send,0,3000
2023-03-08T18:44:15.508Z,44,send,0,3000
2023-03-08T18:44:15.509Z,45,send,0,3001
2023-03-08T18:44:15.674Z,46,send,0,3000
2023-03-08T18:44:15.676Z,47,send,0,3001
2023-03-08T18:44:15.841Z,48,send,0,3000
2023-03-08T18:44:16.007Z,49,send,0,3000
2023-03-08T18:44:16.176Z,50,send,0,3000
2023-03-08T18:44:16.177Z,51,send,0,3001
2023-03-08T18:44:16.341Z,52,send,0,3000
2023-03-08T18:44:16.509Z,53,send,0,3000
2023-03-08T18:44:16.510Z,54,send,0,3001
2023-03-08T18:44:16.675Z,55,send,0,3000
2023-03-08T18:44:16.845Z,56,send,0,3000
2023-03-08T18:44:16.846Z,57,send,0,3001
2023-03-08T18:44:17.011Z,58,send,0,3000
2023-03-08T18:44:17.012Z,59,send,0,3001
2023-03-08T18:44:17.176Z,60,send,0,3000
2023-03-08T18:44:17.177Z,61,send,0,3001
2023-03-08T18:44:17.344Z,62,send,0,3001
2023-03-08T18:44:17.509Z,63,send,0,3001
2023-03-08T18:44:17.677Z,64,send,0,3001
2023-03-08T18:44:17.845Z,65,send,0,3000
2023-03-08T18:44:17.846Z,66,send,0,3001
2023-03-08T18:44:18.011Z,67,send,0,3001
2023-03-08T18:44:18.177Z,68,send,0,3001
2023-03-08T18:44:18.342Z,69,send,0,3000
2023-03-08T18:44:18.511Z,70,send,0,3000
2023-03-08T18:44:18.677Z,71,send,0,3000
2023-03-08T18:44:18.844Z,72,send,0,3000
2023-03-08T18:44:19.010Z,73,send,0,3000
2023-03-08T18:44:19.175Z,74,send,0,3000
2023-03-08T18:44:19.176Z,75,send,0,3001
2023-03-08T18:44:19.344Z,76,send,0,3001
2023-03-08T18:44:19.511Z,77,send,0,3001
2023-03-08T18:44:19.678Z,78,send,0,3001
2023-03-08T18:44:19.845Z,79,send,0,3000
2023-03-08T18:44:20.013Z,80,send,0,3000
2023-03-08T18:44:20.181Z,81,send,0,3000
2023-03-08T18:44:20.345Z,82,send,0,3000
2023-03-08T18:44:20.511Z,83,send,0,3000
2023-03-08T18:44:20.512Z,84,send,0,3001
2023-03-08T18:44:20.680Z,85,send,0,3000
2023-03-08T18:44:20.848Z,86,send,0,3001
2023-03-08T18:44:21.013Z,87,send,0,3000
2023-03-08T18:44:21.178Z,88,send,0,3001
2023-03-08T18:44:21.347Z,89,send,0,3000
2023-03-08T18:44:21.348Z,90,send,0,3001
2023-03-08T18:44:21.514Z,91,send,0,3000
2023-03-08T18:44:21.680Z,92,send,0,3001
2023-03-08T18:44:21.851Z,93,send,0,3000
2023-03-08T18:44:21.853Z,94,send,0,3001
2023-03-08T18:44:22.013Z,95,send,0,3001
2023-03-08T18:44:22.181Z,96,send,0,3000
2023-03-08T18:44:22.182Z,97,send,0,3001
2023-03-08T18:44:22.348Z,98,send,0,3000
2023-03-08T18:44:22.349Z,99,send,0,3001
2023-03-08T18:44:22.517Z,100,send,0,3000
2023-03-08T18:44:22.679Z,101,send,0,3001
2023-03-08T18:44:22.848Z,102,send,0,3000
2023-03-08T18:44:23.013Z,103,send,0,3001
2023-03-08T18:44:23.179Z,104,send,0,3001
2023-03-08T18:44:23.349Z,105,send,0,3000
2023-03-08T18:44:23.350Z,106,send,0,3001
2023-03-08T18:44:23.513Z,107,send,0,3000
2023-03-08T18:44:23.682Z,108,send,0,3000
2023-03-08T18:44:23.847Z,109,send,0,3001
2023-03-08T18:44:24.019Z,110,send,0,3000
