timestamp,logicalClock,event,queueLength,to
2023-03-08T18:35:16.008Z,112,process,0,
2023-03-08T18:35:16.174Z,113,internal,0,
2023-03-08T18:35:16.340Z,114,internal,0,
2023-03-08T18:35:16.508Z,115,process,0,
2023-03-08T18:35:16.675Z,116,internal,0,
2023-03-08T18:35:16.844Z,117,send,0,3001
2023-03-08T18:35:17.007Z,118,internal,0,
2023-03-08T18:35:17.176Z,119,internal,0,
2023-03-08T18:35:17.345Z,120,send,0,3000
2023-03-08T18:35:17.516Z,121,send,0,3001
2023-03-08T18:35:17.520Z,122,send,0,3000
2023-03-08T18:35:17.675Z,123,internal,0,
2023-03-08T18:35:17.843Z,124,internal,0,
2023-03-08T18:35:18.009Z,125,internal,0,
2023-03-08T18:35:18.178Z,126,internal,0,
2023-03-08T18:35:18.346Z,127,process,1,
2023-03-08T18:35:18.512Z,128,process,0,
2023-03-08T18:35:18.682Z,129,send,0,3001
2023-03-08T18:35:18.844Z,130,internal,0,
2023-03-08T18:35:19.015Z,131,send,0,3000
2023-03-08T18:35:19.181Z,132,send,0,3000
2023-03-08T18:35:19.349Z,133,send,0,3000
2023-03-08T18:35:19.512Z,134,internal,0,
2023-03-08T18:35:19.681Z,135,internal,0,
2023-03-08T18:35:19.848Z,136,process,0,
2023-03-08T18:35:20.018Z,137,send,0,3000
2023-03-08T18:35:20.179Z,138,internal,0,
2023-03-08T18:35:20.347Z,139,internal,0,
2023-03-08T18:35:20.514Z,140,internal,0,
2023-03-08T18:35:20.682Z,141,internal,0,
2023-03-08T18:35:20.857Z,142,send,1,3001
2023-03-08T18:35:21.017Z,143,process,0,
2023-03-08T18:35:21.184Z,144,send,0,3001
2023-03-08T18:35:21.350Z,145,internal,0,
2023-03-08T18:35:21.518Z,146,internal,0,
2023-03-08T18:35:21.684Z,147,process,0,
2023-03-08T18:35:21.852Z,148,internal,0,
2023-03-08T18:35:22.019Z,149,internal,0,
2023-03-08T18:35:22.185Z,150,internal,0,
2023-03-08T18:35:22.357Z,151,send,0,3000
2023-03-08T18:35:22.358Z,152,send,0,3001
2023-03-08T18:35:22.521Z,153,send,0,3000
2023-03-08T18:35:22.687Z,154,internal,0,
2023-03-08T18:35:22.854Z,155,process,0,
2023-03-08T18:35:23.021Z,156,send,0,3001
2023-03-08T18:35:23.187Z,157,internal,0,
2023-03-08T18:35:23.353Z,158,internal,0,
2023-03-08T18:35:23.528Z,159,send,0,3000
2023-03-08T18:35:23.692Z,160,send,0,3000
2023-03-08T18:35:23.693Z,161,send,0,3001
2023-03-08T18:35:23.854Z,162,internal,0,
2023-03-08T18:35:24.023Z,163,internal,0,
2023-03-08T18:35:24.188Z,164,process,1,
2023-03-08T18:35:24.355Z,165,process,0,
2023-03-08T18:35:24.525Z,166,send,0,3000
2023-03-08T18:35:24.689Z,167,internal,0,
2023-03-08T18:35:24.857Z,168,internal,0,
2023-03-08T18:35:25.024Z,169,internal,0,
2023-03-08T18:35:25.193Z,170,internal,0,
2023-03-08T18:35:25.360Z,171,process,1,
2023-03-08T18:35:25.527Z,172,process,0,
2023-03-08T18:35:25.694Z,175,process,0,
2023-03-08T18:35:25.864Z,176,internal,0,
2023-03-08T18:35:26.031Z,177,internal,0,
2023-03-08T18:35:26.197Z,178,internal,0,
2023-03-08T18:35:26.366Z,179,internal,0,
2023-03-08T18:35:26.532Z,180,process,0,
2023-03-08T18:35:26.699Z,181,internal,0,
2023-03-08T18:35:26.877Z,182,send,1,3000
2023-03-08T18:35:26.879Z,183,send,1,3001
2023-03-08T18:35:27.035Z,184,process,0,
2023-03-08T18:35:27.201Z,185,internal,0,
2023-03-08T18:35:27.367Z,186,internal,0,
2023-03-08T18:35:27.535Z,187,internal,0,
2023-03-08T18:35:27.701Z,188,internal,0,
2023-03-08T18:35:27.872Z,189,send,0,3000
2023-03-08T18:35:28.037Z,190,internal,0,
2023-03-08T18:35:28.206Z,191,send,0,3000
2023-03-08T18:35:28.371Z,192,internal,0,
2023-03-08T18:35:28.538Z,193,internal,0,
2023-03-08T18:35:28.705Z,194,internal,0,
2023-03-08T18:35:28.872Z,195,internal,0,
2023-03-08T18:35:29.038Z,196,internal,0,
2023-03-08T18:35:29.205Z,197,process,0,
2023-03-08T18:35:29.372Z,198,internal,0,
2023-03-08T18:35:29.543Z,199,send,0,3001
2023-03-08T18:35:29.711Z,200,send,0,3000
2023-03-08T18:35:29.713Z,201,send,0,3001
2023-03-08T18:35:29.873Z,202,internal,0,
2023-03-08T18:35:30.040Z,203,internal,0,
2023-03-08T18:35:30.214Z,204,send,0,3001
2023-03-08T18:35:30.375Z,205,internal,0,
2023-03-08T18:35:30.541Z,206,internal,0,
2023-03-08T18:35:30.709Z,207,internal,0,
2023-03-08T18:35:30.883Z,208,send,0,3001
2023-03-08T18:35:31.051Z,209,send,0,3001
2023-03-08T18:35:31.210Z,210,internal,0,
2023-03-08T18:35:31.387Z,211,send,0,3000
2023-03-08T18:35:31.548Z,212,send,0,3001
2023-03-08T18:35:31.711Z,213,internal,0,
2023-03-08T18:35:31.876Z,214,internal,0,
2023-03-08T18:35:32.045Z,215,process,0,
2023-03-08T18:35:32.214Z,216,internal,0,
2023-03-08T18:35:32.380Z,217,internal,0,
2023-03-08T18:35:32.548Z,218,process,0,
2023-03-08T18:35:32.717Z,219,send,0,3001
2023-03-08T18:35:32.881Z,220,internal,0,
2023-03-08T18:35:33.049Z,222,process,0,
2023-03-08T18:35:33.214Z,223,internal,0,
2023-03-08T18:35:33.380Z,224,internal,0,
2023-03-08T18:35:33.554Z,225,send,0,3001
2023-03-08T18:35:33.714Z,226,internal,0,
2023-03-08T18:35:33.879Z,227,internal,0,
2023-03-08T18:35:34.054Z,228,send,1,3000
2023-03-08T18:35:34.215Z,229,process,1,
2023-03-08T18:35:34.380Z,230,process,0,
2023-03-08T18:35:34.552Z,231,send,0,3000
2023-03-08T18:35:34.553Z,232,send,0,3001
2023-03-08T18:35:34.716Z,233,internal,0,
2023-03-08T18:35:34.883Z,234,internal,0,
2023-03-08T18:35:35.052Z,235,internal,0,
2023-03-08T18:35:35.221Z,236,process,0,
2023-03-08T18:35:35.388Z,237,internal,0,
2023-03-08T18:35:35.559Z,238,send,0,3000
2023-03-08T18:35:35.724Z,239,send,0,3000
2023-03-08T18:35:35.887Z,240,internal,0,
2023-03-08T18:35:36.053Z,241,internal,0,
2023-03-08T18:35:36.219Z,242,internal,0,
2023-03-08T18:35:36.385Z,243,internal,0,
2023-03-08T18:35:36.553Z,244,process,0,
2023-03-08T18:35:36.718Z,245,internal,0,
2023-03-08T18:35:36.887Z,246,internal,0,
2023-03-08T18:35:37.054Z,247,internal,0,
2023-03-08T18:35:37.221Z,248,internal,0,
2023-03-08T18:35:37.391Z,249,send,0,3000
2023-03-08T18:35:37.393Z,250,send,0,3001
2023-03-08T18:35:37.553Z,251,internal,0,
2023-03-08T18:35:37.721Z,252,internal,0,
2023-03-08T18:35:37.887Z,253,internal,0,
2023-03-08T18:35:38.057Z,254,send,0,3000
2023-03-08T18:35:38.058Z,255,send,0,3001
2023-03-08T18:35:38.224Z,256,send,0,3000
2023-03-08T18:35:38.387Z,257,internal,0,
2023-03-08T18:35:38.554Z,258,internal,0,
2023-03-08T18:35:38.721Z,259,internal,0,
2023-03-08T18:35:38.889Z,260,internal,0,
2023-03-08T18:35:39.054Z,261,process,0,
2023-03-08T18:35:39.221Z,262,internal,0,
2023-03-08T18:35:39.388Z,263,internal,0,
2023-03-08T18:35:39.560Z,264,process,0,
2023-03-08T18:35:39.727Z,265,process,0,
2023-03-08T18:35:39.893Z,266,internal,0,
2023-03-08T18:35:40.059Z,267,process,0,
2023-03-08T18:35:40.226Z,268,internal,0,
2023-03-08T18:35:40.393Z,269,internal,0,
2023-03-08T18:35:40.559Z,270,internal,0,
2023-03-08T18:35:40.729Z,271,send,0,3001
2023-03-08T18:35:40.893Z,272,internal,0,
2023-03-08T18:35:41.062Z,273,send,0,3001
2023-03-08T18:35:41.224Z,274,internal,0,
2023-03-08T18:35:41.394Z,275,process,0,
2023-03-08T18:35:41.560Z,276,internal,0,
2023-03-08T18:35:41.728Z,277,internal,0,
2023-03-08T18:35:41.893Z,278,internal,0,
2023-03-08T18:35:42.059Z,279,internal,0,
2023-03-08T18:35:42.231Z,280,internal,0,
2023-03-08T18:35:42.398Z,281,internal,0,
2023-03-08T18:35:42.567Z,282,internal,0,
2023-03-08T18:35:42.734Z,283,process,0,
2023-03-08T18:35:42.900Z,284,internal,0,
2023-03-08T18:35:43.069Z,285,internal,0,
2023-03-08T18:35:43.234Z,286,internal,0,
2023-03-08T18:35:43.402Z,287,internal,0,
2023-03-08T18:35:43.568Z,288,process,0,
2023-03-08T18:35:43.738Z,289,send,0,3000
2023-03-08T18:35:43.902Z,290,internal,0,
2023-03-08T18:35:44.071Z,291,internal,0,
2023-03-08T18:35:44.236Z,292,process,1,
2023-03-08T18:35:44.402Z,293,process,0,
2023-03-08T18:35:44.569Z,294,internal,0,
2023-03-08T18:35:44.736Z,295,internal,0,
2023-03-08T18:35:44.902Z,296,internal,0,
2023-03-08T18:35:45.072Z,297,send,0,3000
2023-03-08T18:35:45.236Z,298,internal,0,
2023-03-08T18:35:45.402Z,299,internal,0,
2023-03-08T18:35:45.569Z,300,internal,0,
2023-03-08T18:35:45.738Z,301,internal,0,
2023-03-08T18:35:45.906Z,302,process,0,
2023-03-08T18:35:46.075Z,303,send,0,3000
2023-03-08T18:35:46.246Z,304,send,0,3000
2023-03-08T18:35:46.404Z,307,process,0,
2023-03-08T18:35:46.571Z,308,internal,0,
2023-03-08T18:35:46.737Z,309,internal,0,
2023-03-08T18:35:46.912Z,310,send,0,3000
2023-03-08T18:35:46.918Z,311,send,0,3001
2023-03-08T18:35:47.071Z,312,internal,0,
2023-03-08T18:35:47.242Z,313,send,0,3000
2023-03-08T18:35:47.405Z,314,internal,0,
2023-03-08T18:35:47.571Z,315,internal,0,
2023-03-08T18:35:47.738Z,316,internal,0,
2023-03-08T18:35:47.904Z,317,internal,0,
2023-03-08T18:35:48.075Z,318,send,0,3000
2023-03-08T18:35:48.239Z,319,internal,0,
2023-03-08T18:35:48.406Z,320,internal,0,
2023-03-08T18:35:48.577Z,321,send,0,3001
2023-03-08T18:35:48.739Z,322,internal,0,
2023-03-08T18:35:48.908Z,323,internal,0,
2023-03-08T18:35:49.082Z,324,send,0,3000
2023-03-08T18:35:49.244Z,325,internal,0,
2023-03-08T18:35:49.411Z,326,internal,0,
2023-03-08T18:35:49.578Z,327,internal,0,
2023-03-08T18:35:49.743Z,328,internal,0,
2023-03-08T18:35:49.910Z,329,internal,0,
2023-03-08T18:35:50.076Z,330,internal,0,
2023-03-08T18:35:50.243Z,331,internal,0,
2023-03-08T18:35:50.411Z,332,internal,0,
2023-03-08T18:35:50.577Z,333,process,0,
2023-03-08T18:35:50.743Z,334,internal,0,
2023-03-08T18:35:50.914Z,335,send,0,3000
2023-03-08T18:35:51.081Z,336,send,0,3001
2023-03-08T18:35:51.245Z,337,internal,0,
2023-03-08T18:35:51.410Z,338,internal,0,
2023-03-08T18:35:51.577Z,339,internal,0,
2023-03-08T18:35:51.745Z,340,internal,0,
2023-03-08T18:35:51.912Z,341,process,0,
2023-03-08T18:35:52.078Z,342,internal,0,
2023-03-08T18:35:52.245Z,343,internal,0,
2023-03-08T18:35:52.412Z,344,internal,0,
2023-03-08T18:35:52.578Z,345,internal,0,
2023-03-08T18:35:52.746Z,346,internal,0,
2023-03-08T18:35:52.913Z,347,process,0,
2023-03-08T18:35:53.079Z,348,internal,0,
2023-03-08T18:35:53.250Z,349,send,0,3000
2023-03-08T18:35:53.251Z,350,send,0,3001
2023-03-08T18:35:53.418Z,351,send,0,3000
2023-03-08T18:35:53.419Z,352,send,0,3001
2023-03-08T18:35:53.585Z,353,send,0,3001
2023-03-08T18:35:53.750Z,354,send,0,3000
2023-03-08T18:35:53.913Z,355,internal,0,
2023-03-08T18:35:54.085Z,356,send,0,3001
2023-03-08T18:35:54.248Z,357,internal,0,
2023-03-08T18:35:54.415Z,358,internal,0,
2023-03-08T18:35:54.582Z,359,internal,0,
2023-03-08T18:35:54.749Z,360,internal,0,
2023-03-08T18:35:54.918Z,361,send,0,3001
2023-03-08T18:35:55.086Z,362,send,0,3000
2023-03-08T18:35:55.250Z,363,internal,0,
2023-03-08T18:35:55.417Z,364,internal,0,
2023-03-08T18:35:55.584Z,365,internal,0,
2023-03-08T18:35:55.752Z,366,internal,0,
2023-03-08T18:35:55.918Z,367,process,0,
2023-03-08T18:35:56.084Z,368,internal,0,
2023-03-08T18:35:56.253Z,369,internal,0,
2023-03-08T18:35:56.419Z,370,process,0,
2023-03-08T18:35:56.587Z,371,send,0,3001
2023-03-08T18:35:56.753Z,372,internal,0,
2023-03-08T18:35:56.920Z,373,internal,0,
2023-03-08T18:35:57.089Z,374,send,0,3001
2023-03-08T18:35:57.253Z,375,internal,0,
2023-03-08T18:35:57.419Z,376,internal,0,
2023-03-08T18:35:57.587Z,377,internal,0,
2023-03-08T18:35:57.755Z,378,send,0,3000
2023-03-08T18:35:57.755Z,379,send,0,3001
2023-03-08T18:35:57.921Z,380,send,0,3001
2023-03-08T18:35:58.086Z,381,internal,0,
2023-03-08T18:35:58.253Z,382,internal,0,
2023-03-08T18:35:58.420Z,383,internal,0,
2023-03-08T18:35:58.589Z,384,internal,0,
2023-03-08T18:35:58.756Z,385,process,0,
2023-03-08T18:35:58.922Z,386,internal,0,
2023-03-08T18:35:59.099Z,387,send,1,3000
2023-03-08T18:35:59.100Z,388,send,1,3001
