timestamp,logicalClock,event,queueLength,to
2023-03-08T19:51:15.020Z,139,send,0,3001
2023-03-08T19:51:15.183Z,140,internal,0,
2023-03-08T19:51:15.357Z,141,send,0,3000
2023-03-08T19:51:15.358Z,142,send,0,3001
2023-03-08T19:51:15.516Z,143,internal,0,
2023-03-08T19:51:15.683Z,144,internal,0,
2023-03-08T19:51:15.850Z,145,internal,0,
2023-03-08T19:51:16.017Z,146,internal,0,
2023-03-08T19:51:16.184Z,147,internal,0,
2023-03-08T19:51:16.357Z,148,send,0,3000
2023-03-08T19:51:16.359Z,149,send,0,3001
2023-03-08T19:51:16.520Z,150,send,0,3001
2023-03-08T19:51:16.685Z,151,internal,0,
2023-03-08T19:51:16.852Z,152,internal,0,
2023-03-08T19:51:17.018Z,153,internal,0,
2023-03-08T19:51:17.185Z,154,internal,0,
2023-03-08T19:51:17.355Z,155,send,0,3000
2023-03-08T19:51:17.356Z,156,send,0,3001
2023-03-08T19:51:17.519Z,157,internal,0,
2023-03-08T19:51:17.686Z,158,internal,0,
2023-03-08T19:51:17.852Z,159,internal,0,
2023-03-08T19:51:18.020Z,160,internal,0,
2023-03-08T19:51:18.186Z,161,internal,0,
2023-03-08T19:51:18.356Z,162,send,0,3001
2023-03-08T19:51:18.521Z,163,send,0,3000
2023-03-08T19:51:18.686Z,164,internal,0,
2023-03-08T19:51:18.861Z,165,send,0,3000
2023-03-08T19:51:18.862Z,166,send,0,3001
2023-03-08T19:51:19.020Z,167,internal,0,
2023-03-08T19:51:19.188Z,168,internal,0,
2023-03-08T19:51:19.360Z,169,send,0,3001
2023-03-08T19:51:19.521Z,170,internal,0,
2023-03-08T19:51:19.690Z,171,send,0,3001
2023-03-08T19:51:19.855Z,172,internal,0,
2023-03-08T19:51:20.023Z,173,internal,0,
2023-03-08T19:51:20.189Z,174,internal,0,
2023-03-08T19:51:20.358Z,175,send,0,3000
2023-03-08T19:51:20.524Z,176,send,0,3000
2023-03-08T19:51:20.691Z,177,send,0,3000
2023-03-08T19:51:20.692Z,178,send,0,3001
2023-03-08T19:51:20.858Z,179,internal,0,
2023-03-08T19:51:21.026Z,180,send,0,3000
2023-03-08T19:51:21.027Z,181,send,0,3001
2023-03-08T19:51:21.193Z,182,send,0,3000
2023-03-08T19:51:21.194Z,183,send,0,3001
2023-03-08T19:51:21.359Z,184,internal,0,
2023-03-08T19:51:21.526Z,185,internal,0,
2023-03-08T19:51:21.693Z,186,internal,0,
2023-03-08T19:51:21.860Z,187,internal,0,
2023-03-08T19:51:22.028Z,188,send,0,3000
2023-03-08T19:51:22.194Z,189,internal,0,
2023-03-08T19:51:22.362Z,190,send,0,3000
2023-03-08T19:51:22.362Z,191,send,0,3001
2023-03-08T19:51:22.528Z,192,internal,0,
2023-03-08T19:51:22.696Z,193,send,0,3000
2023-03-08T19:51:22.863Z,194,internal,0,
2023-03-08T19:51:23.031Z,195,send,0,3000
2023-03-08T19:51:23.032Z,196,send,0,3001
2023-03-08T19:51:23.196Z,197,internal,0,
2023-03-08T19:51:23.363Z,198,internal,0,
2023-03-08T19:51:23.530Z,199,internal,0,
2023-03-08T19:51:23.699Z,200,send,0,3001
2023-03-08T19:51:23.865Z,201,send,0,3001
2023-03-08T19:51:24.033Z,202,send,0,3000
2023-03-08T19:51:24.034Z,203,send,0,3001
2023-03-08T19:51:24.199Z,204,send,0,3000
2023-03-08T19:51:24.200Z,205,send,0,3001
2023-03-08T19:51:24.365Z,206,internal,0,
2023-03-08T19:51:24.532Z,207,internal,0,
2023-03-08T19:51:24.700Z,208,send,0,3000
2023-03-08T19:51:24.867Z,209,internal,0,
2023-03-08T19:51:25.034Z,210,internal,0,
2023-03-08T19:51:25.201Z,211,internal,0,
2023-03-08T19:51:25.373Z,212,send,0,3000
2023-03-08T19:51:25.535Z,213,internal,0,
2023-03-08T19:51:25.707Z,214,send,0,3000
2023-03-08T19:51:25.709Z,215,send,0,3001
2023-03-08T19:51:25.869Z,216,internal,0,
2023-03-08T19:51:26.037Z,217,internal,0,
2023-03-08T19:51:26.203Z,218,internal,0,
2023-03-08T19:51:26.370Z,219,internal,0,
2023-03-08T19:51:26.536Z,220,internal,0,
2023-03-08T19:51:26.707Z,221,send,0,3000
2023-03-08T19:51:26.707Z,222,send,0,3001
2023-03-08T19:51:26.870Z,223,internal,0,
2023-03-08T19:51:27.037Z,224,internal,0,
2023-03-08T19:51:27.204Z,225,internal,0,
2023-03-08T19:51:27.375Z,226,send,0,3001
2023-03-08T19:51:27.538Z,227,internal,0,
2023-03-08T19:51:27.705Z,228,internal,0,
2023-03-08T19:51:27.876Z,229,send,0,3001
2023-03-08T19:51:28.043Z,230,send,0,3000
2023-03-08T19:51:28.206Z,231,internal,0,
2023-03-08T19:51:28.377Z,232,send,0,3001
2023-03-08T19:51:28.544Z,233,send,0,3000
2023-03-08T19:51:28.545Z,234,send,0,3001
2023-03-08T19:51:28.707Z,235,internal,0,
2023-03-08T19:51:28.874Z,236,internal,0,
2023-03-08T19:51:29.040Z,237,internal,0,
2023-03-08T19:51:29.207Z,238,internal,0,
2023-03-08T19:51:29.374Z,239,internal,0,
2023-03-08T19:51:29.540Z,240,internal,0,
2023-03-08T19:51:29.707Z,241,internal,0,
2023-03-08T19:51:29.874Z,242,internal,0,
2023-03-08T19:51:30.045Z,243,send,0,3000
2023-03-08T19:51:30.046Z,244,send,0,3001
2023-03-08T19:51:30.212Z,245,send,0,3000
2023-03-08T19:51:30.213Z,246,send,0,3001
2023-03-08T19:51:30.380Z,247,send,0,3000
2023-03-08T19:51:30.381Z,248,send,0,3001
2023-03-08T19:51:30.540Z,249,internal,0,
2023-03-08T19:51:30.707Z,250,internal,0,
2023-03-08T19:51:30.875Z,251,internal,0,
2023-03-08T19:51:31.044Z,252,send,0,3000
2023-03-08T19:51:31.209Z,253,internal,0,
2023-03-08T19:51:31.381Z,254,send,0,3000
2023-03-08T19:51:31.382Z,255,send,0,3001
2023-03-08T19:51:31.545Z,256,send,0,3000
2023-03-08T19:51:31.714Z,257,send,0,3000
2023-03-08T19:51:31.877Z,258,internal,0,
2023-03-08T19:51:32.044Z,259,internal,0,
2023-03-08T19:51:32.213Z,260,send,0,3000
2023-03-08T19:51:32.214Z,261,send,0,3001
2023-03-08T19:51:32.379Z,262,send,0,3001
2023-03-08T19:51:32.546Z,263,send,0,3000
2023-03-08T19:51:32.711Z,264,internal,0,
2023-03-08T19:51:32.882Z,265,send,0,3000
2023-03-08T19:51:33.045Z,266,internal,0,
2023-03-08T19:51:33.213Z,267,internal,0,
2023-03-08T19:51:33.379Z,268,internal,0,
2023-03-08T19:51:33.547Z,269,send,0,3001
2023-03-08T19:51:33.714Z,270,send,0,3000
2023-03-08T19:51:33.715Z,271,send,0,3001
2023-03-08T19:51:33.880Z,272,internal,0,
2023-03-08T19:51:34.049Z,273,send,0,3000
2023-03-08T19:51:34.215Z,274,send,0,3000
2023-03-08T19:51:34.216Z,275,send,0,3001
2023-03-08T19:51:34.381Z,276,internal,0,
2023-03-08T19:51:34.551Z,277,send,0,3000
2023-03-08T19:51:34.715Z,278,internal,0,
2023-03-08T19:51:34.882Z,279,internal,0,
2023-03-08T19:51:35.049Z,280,internal,0,
2023-03-08T19:51:35.216Z,281,internal,0,
2023-03-08T19:51:35.383Z,282,internal,0,
2023-03-08T19:51:35.550Z,283,internal,0,
2023-03-08T19:51:35.716Z,284,internal,0,
2023-03-08T19:51:35.884Z,285,internal,0,
2023-03-08T19:51:36.055Z,286,send,0,3001
2023-03-08T19:51:36.217Z,287,internal,0,
2023-03-08T19:51:36.384Z,288,internal,0,
2023-03-08T19:51:36.554Z,289,send,0,3001
2023-03-08T19:51:36.720Z,290,internal,0,
2023-03-08T19:51:36.890Z,291,send,0,3000
2023-03-08T19:51:37.054Z,292,internal,0,
2023-03-08T19:51:37.220Z,293,internal,0,
2023-03-08T19:51:37.389Z,294,send,0,3000
2023-03-08T19:51:37.554Z,295,internal,0,
2023-03-08T19:51:37.721Z,296,internal,0,
2023-03-08T19:51:37.888Z,297,internal,0,
2023-03-08T19:51:38.055Z,298,internal,0,
2023-03-08T19:51:38.222Z,299,internal,0,
2023-03-08T19:51:38.389Z,300,internal,0,
2023-03-08T19:51:38.558Z,301,send,0,3000
2023-03-08T19:51:38.559Z,302,send,0,3001
2023-03-08T19:51:38.724Z,303,internal,0,
2023-03-08T19:51:38.891Z,304,internal,0,
2023-03-08T19:51:39.058Z,305,internal,0,
2023-03-08T19:51:39.224Z,306,internal,0,
2023-03-08T19:51:39.391Z,307,internal,0,
2023-03-08T19:51:39.559Z,308,send,0,3000
2023-03-08T19:51:39.725Z,309,internal,0,
2023-03-08T19:51:39.892Z,310,internal,0,
2023-03-08T19:51:40.059Z,311,internal,0,
2023-03-08T19:51:40.226Z,312,internal,0,
2023-03-08T19:51:40.393Z,313,internal,0,
2023-03-08T19:51:40.559Z,314,internal,0,
2023-03-08T19:51:40.726Z,315,internal,0,
2023-03-08T19:51:40.896Z,316,send,0,3000
2023-03-08T19:51:40.897Z,317,send,0,3001
2023-03-08T19:51:41.060Z,318,internal,0,
2023-03-08T19:51:41.227Z,319,internal,0,
2023-03-08T19:51:41.394Z,320,internal,0,
2023-03-08T19:51:41.560Z,321,internal,0,
2023-03-08T19:51:41.728Z,322,internal,0,
2023-03-08T19:51:41.895Z,323,internal,0,
2023-03-08T19:51:42.062Z,324,internal,0,
2023-03-08T19:51:42.230Z,325,send,0,3001
2023-03-08T19:51:42.399Z,326,send,0,3000
2023-03-08T19:51:42.561Z,327,internal,0,
2023-03-08T19:51:42.732Z,328,send,0,3000
2023-03-08T19:51:42.895Z,329,internal,0,
2023-03-08T19:51:43.062Z,330,internal,0,
2023-03-08T19:51:43.230Z,331,internal,0,
2023-03-08T19:51:43.398Z,332,internal,0,
2023-03-08T19:51:43.566Z,333,send,0,3001
2023-03-08T19:51:43.731Z,334,internal,0,
2023-03-08T19:51:43.900Z,335,send,0,3001
2023-03-08T19:51:44.067Z,336,send,0,3000
2023-03-08T19:51:44.232Z,337,internal,0,
2023-03-08T19:51:44.402Z,338,send,0,3000
2023-03-08T19:51:44.565Z,339,internal,0,
2023-03-08T19:51:44.731Z,340,internal,0,
2023-03-08T19:51:44.899Z,341,internal,0,
2023-03-08T19:51:45.070Z,342,internal,0,
2023-03-08T19:51:45.238Z,343,internal,0,
2023-03-08T19:51:45.405Z,344,internal,0,
2023-03-08T19:51:45.571Z,345,internal,0,
2023-03-08T19:51:45.738Z,346,internal,0,
2023-03-08T19:51:45.908Z,347,send,0,3000
2023-03-08T19:51:45.909Z,348,send,0,3001
2023-03-08T19:51:46.071Z,349,internal,0,
2023-03-08T19:51:46.238Z,350,internal,0,
2023-03-08T19:51:46.406Z,351,internal,0,
2023-03-08T19:51:46.572Z,352,internal,0,
2023-03-08T19:51:46.739Z,353,internal,0,
2023-03-08T19:51:46.906Z,354,internal,0,
2023-03-08T19:51:47.073Z,355,internal,0,
2023-03-08T19:51:47.240Z,356,internal,0,
2023-03-08T19:51:47.410Z,357,send,0,3001
2023-03-08T19:51:47.574Z,358,internal,0,
2023-03-08T19:51:47.742Z,359,internal,0,
2023-03-08T19:51:47.908Z,360,internal,0,
2023-03-08T19:51:48.075Z,361,internal,0,
2023-03-08T19:51:48.242Z,362,internal,0,
2023-03-08T19:51:48.413Z,363,send,0,3000
2023-03-08T19:51:48.577Z,364,internal,0,
2023-03-08T19:51:48.746Z,365,send,0,3001
2023-03-08T19:51:48.911Z,366,internal,0,
2023-03-08T19:51:49.079Z,367,internal,0,
2023-03-08T19:51:49.245Z,368,internal,0,
2023-03-08T19:51:49.412Z,369,send,0,3000
2023-03-08T19:51:49.579Z,370,send,0,3001
2023-03-08T19:51:49.745Z,371,internal,0,
2023-03-08T19:51:49.912Z,372,internal,0,
2023-03-08T19:51:50.081Z,373,send,0,3001
2023-03-08T19:51:50.247Z,374,send,0,3000
2023-03-08T19:51:50.415Z,375,send,0,3001
2023-03-08T19:51:50.581Z,376,internal,0,
2023-03-08T19:51:50.749Z,377,send,0,3001
2023-03-08T19:51:50.917Z,378,send,0,3000
2023-03-08T19:51:51.082Z,379,internal,0,
2023-03-08T19:51:51.251Z,380,send,0,3001
2023-03-08T19:51:51.416Z,381,internal,0,
2023-03-08T19:51:51.583Z,382,internal,0,
2023-03-08T19:51:51.750Z,383,internal,0,
2023-03-08T19:51:51.919Z,384,send,0,3001
2023-03-08T19:51:52.084Z,385,internal,0,
2023-03-08T19:51:52.252Z,386,send,0,3001
2023-03-08T19:51:52.418Z,387,internal,0,
2023-03-08T19:51:52.584Z,388,internal,0,
2023-03-08T19:51:52.751Z,389,internal,0,
2023-03-08T19:51:52.918Z,390,internal,0,
2023-03-08T19:51:53.087Z,391,send,0,3001
2023-03-08T19:51:53.252Z,392,internal,0,
2023-03-08T19:51:53.419Z,393,internal,0,
2023-03-08T19:51:53.588Z,394,send,0,3000
2023-03-08T19:51:53.753Z,395,internal,0,
2023-03-08T19:51:53.922Z,396,send,0,3000
2023-03-08T19:51:53.922Z,397,send,0,3001
2023-03-08T19:51:54.089Z,398,send,0,3000
2023-03-08T19:51:54.254Z,399,internal,0,
2023-03-08T19:51:54.421Z,400,internal,0,
