timestamp,logicalClock,event,queueLength,to
2023-03-08T18:42:43.969Z,205,process,0,
2023-03-08T18:42:44.303Z,206,internal,0,
2023-03-08T18:42:44.637Z,207,internal,0,
2023-03-08T18:42:44.971Z,212,process,0,
2023-03-08T18:42:45.305Z,215,process,0,
2023-03-08T18:42:45.638Z,216,internal,0,
2023-03-08T18:42:45.972Z,219,process,1,
2023-03-08T18:42:46.306Z,221,process,1,
2023-03-08T18:42:46.640Z,223,process,0,
2023-03-08T18:42:46.974Z,227,process,0,
2023-03-08T18:42:47.308Z,228,internal,0,
2023-03-08T18:42:47.642Z,232,process,0,
2023-03-08T18:42:47.976Z,233,internal,0,
2023-03-08T18:42:48.310Z,236,process,0,
2023-03-08T18:42:48.647Z,237,send,0,3000
2023-03-08T18:42:48.978Z,238,internal,0,
2023-03-08T18:42:49.313Z,239,internal,0,
2023-03-08T18:42:49.646Z,244,process,0,
2023-03-08T18:42:49.980Z,245,internal,0,
2023-03-08T18:42:50.314Z,246,internal,0,
2023-03-08T18:42:50.647Z,247,internal,0,
2023-03-08T18:42:50.982Z,254,process,0,
2023-03-08T18:42:51.321Z,255,send,0,3000
2023-03-08T18:42:51.334Z,256,send,1,3002
2023-03-08T18:42:51.650Z,257,process,0,
2023-03-08T18:42:51.984Z,258,internal,0,
2023-03-08T18:42:52.319Z,262,process,0,
2023-03-08T18:42:52.653Z,263,process,0,
2023-03-08T18:42:52.986Z,264,internal,0,
2023-03-08T18:42:53.327Z,265,send,0,3000
2023-03-08T18:42:53.328Z,266,send,0,3002
2023-03-08T18:42:53.654Z,267,internal,0,
2023-03-08T18:42:53.989Z,272,process,0,
2023-03-08T18:42:54.323Z,273,internal,0,
2023-03-08T18:42:54.660Z,274,send,0,3000
2023-03-08T18:42:54.994Z,275,send,0,3000
2023-03-08T18:42:54.995Z,276,send,0,3002
2023-03-08T18:42:55.324Z,277,internal,0,
2023-03-08T18:42:55.659Z,278,internal,0,
2023-03-08T18:42:56.000Z,279,send,0,3000
2023-03-08T18:42:56.001Z,280,send,0,3002
2023-03-08T18:42:56.327Z,281,internal,0,
2023-03-08T18:42:56.660Z,282,internal,0,
2023-03-08T18:42:56.996Z,291,process,0,
2023-03-08T18:42:57.330Z,292,internal,0,
2023-03-08T18:42:57.663Z,293,internal,0,
2023-03-08T18:42:57.997Z,294,internal,0,
2023-03-08T18:42:58.332Z,295,send,0,3002
2023-03-08T18:42:58.672Z,296,send,1,3000
2023-03-08T18:42:58.997Z,303,process,0,
2023-03-08T18:42:59.331Z,304,internal,0,
2023-03-08T18:42:59.665Z,305,internal,0,
2023-03-08T18:42:59.999Z,306,internal,0,
2023-03-08T18:43:00.332Z,307,internal,0,
2023-03-08T18:43:00.667Z,313,process,0,
2023-03-08T18:43:01.002Z,316,process,0,
2023-03-08T18:43:01.336Z,317,internal,0,
2023-03-08T18:43:01.670Z,318,internal,0,
2023-03-08T18:43:02.011Z,319,send,0,3000
2023-03-08T18:43:02.017Z,320,send,0,3002
2023-03-08T18:43:02.338Z,321,internal,0,
2023-03-08T18:43:02.672Z,322,internal,0,
2023-03-08T18:43:03.004Z,323,internal,0,
2023-03-08T18:43:03.338Z,324,internal,0,
2023-03-08T18:43:03.675Z,325,send,0,3000
2023-03-08T18:43:04.007Z,326,internal,0,
2023-03-08T18:43:04.341Z,327,internal,0,
2023-03-08T18:43:04.674Z,339,process,0,
2023-03-08T18:43:05.008Z,340,internal,0,
2023-03-08T18:43:05.342Z,341,internal,0,
2023-03-08T18:43:05.676Z,345,process,0,
2023-03-08T18:43:06.010Z,346,internal,0,
2023-03-08T18:43:06.349Z,347,send,0,3000
2023-03-08T18:43:06.355Z,348,send,0,3002
2023-03-08T18:43:06.677Z,349,internal,0,
2023-03-08T18:43:07.012Z,353,process,0,
2023-03-08T18:43:07.346Z,355,process,0,
2023-03-08T18:43:07.680Z,356,internal,0,
2023-03-08T18:43:08.014Z,357,internal,0,
2023-03-08T18:43:08.348Z,362,process,0,
2023-03-08T18:43:08.682Z,364,process,0,
2023-03-08T18:43:09.015Z,368,process,0,
2023-03-08T18:43:09.350Z,369,internal,0,
2023-03-08T18:43:09.683Z,370,internal,0,
2023-03-08T18:43:10.022Z,371,send,0,3000
2023-03-08T18:43:10.352Z,372,internal,0,
2023-03-08T18:43:10.686Z,378,process,0,
2023-03-08T18:43:11.020Z,379,internal,0,
2023-03-08T18:43:11.354Z,380,internal,0,
2023-03-08T18:43:11.687Z,381,internal,0,
2023-03-08T18:43:12.022Z,387,process,0,
2023-03-08T18:43:12.356Z,388,internal,0,
2023-03-08T18:43:12.690Z,392,process,1,
2023-03-08T18:43:13.025Z,393,process,0,
2023-03-08T18:43:13.368Z,394,send,0,3002
